t_sec,pack_num,marker,ch1,ch2,ch3,ch4
18.807837,4547,0,0.17841666196452058,0.1681524067167282,0.3001521587613657,0.3301795530604585
18.807837,4548,0,0.17844398473802847,0.1682019024216168,0.3002151966436997,0.33022332671853916
18.807837,4549,0,0.1784392640494119,0.16822374156693376,0.3002521515293343,0.33024144653343096
18.807837,4550,0,0.1784235761044135,0.16817567637374714,0.30021343234593395,0.3302151728018379
18.807837,4551,0,0.17843373273749757,0.16815054705151564,0.3001795769023204,0.33019810202886085
18.808945,4552,0,0.17844584440324104,0.16818883708140536,0.3002128124575298,0.3302189874997098
18.808945,4553,0,0.1784405991936671,0.16820752910097794,0.30024800304539856,0.330233101881836
18.808945,4554,0,0.178431157816434,0.16818049242981048,0.3002258301140178,0.33022056106258196
18.808945,4555,0,0.17842929815122144,0.16815016558172843,0.3001776695533844,0.3301930475541805
18.808945,4556,0,0.178448943845262,0.1681872158348098,0.30020608905253043,0.3302177954066248
18.808945,4557,0,0.17846277212504782,0.16823251537203926,0.30026659969752434,0.3302537012503446
18.808945,4558,0,0.17842910741632784,0.16818759730459698,0.30023198131433637,0.3302194166532204
18.808945,4559,0,0.1784067914337769,0.16813490679024062,0.30016527178530056,0.33017459395322496
18.868011,4560,0,0.17841203664335084,0.1681454448931119,0.3001640320084921,0.3301754045765227
18.868011,4561,0,0.1784313008676042,0.16818349650438463,0.30022807124901757,0.3302138853413061
18.868011,4562,0,0.17843859647728433,0.1681949882817239,0.3002465725336966,0.3302336740865168
18.868011,4563,0,0.1784161851272866,0.16814930727470725,0.30017948153487356,0.3301870870887556
18.868011,4564,0,0.17842066739728613,0.16814530184194168,0.30017161372051265,0.33018050673492644
18.868011,4565,0,0.17843907331451833,0.1681942253421495,0.30023021701657054,0.330220799481199
18.868011,4566,0,0.1784384534261141,0.16819851687725546,0.3002469540034838,0.3302310514817299
18.868011,4567,0,0.17843487714685916,0.16817400744342814,0.30021271709008296,0.33021345618779546
18.868594,4568,0,0.17843883489590132,0.168171480206088,0.3001855373677453,0.33019943717311606
18.868594,4569,0,0.17844708418004943,0.16820256999374442,0.300225257909337,0.33022294524875195
18.868594,4570,0,0.17844298337983708,0.16821053317555212,0.3002553940225255,0.3302389192960908
18.868594,4571,0,0.1784411237146245,0.16818054011353387,0.30021524432742314,0.33021326545290186
18.868594,4572,0,0.1784252927184559,0.1681452541582183,0.30016417505966236,0.33017201903216137
18.868594,4573,0,0.17843778585398654,0.16818921855119257,0.300208663973594,0.3302026796663072
18.868594,4574,0,0.17844551061717726,0.16821692279448763,0.30025596622720624,0.33023405555630403
18.868594,4575,0,0.17842915510005122,0.16816084673576992,0.3002206802718907,0.33020635131300896
18.928238,4576,0,0.17842190717409454,0.16812227060353976,0.30016412737593895,0.33016777518077883
18.928238,4577,0,0.17844436620781565,0.1681780605599171,0.300209856066679,0.3302107382155617
18.928238,4578,0,0.17844589208696443,0.16821844867363642,0.3002546787666745,0.33024774078491964
18.928238,4579,0,0.17842934583494482,0.16818034937864026,0.3002298355467834,0.33022256377896475
18.928238,4580,0,0.178432349909519,0.16814754297694146,0.30018863680976626,0.33019624236364825
18.928238,4581,0,0.17842910741632784,0.16816003611247213,0.300195407898489,0.3301941919635421
18.928238,4582,0,0.17843482946313577,0.16820562175204198,0.3002509594362493,0.3302295732863045
18.928238,4583,0,0.17841237042941463,0.1681787758157681,0.30022258762082665,0.3302099275922639
18.928757,4584,0,0.17840998624324467,0.1681286125387519,0.30017166140423607,0.33017836096737346
18.928757,4585,0,0.1784231946346263,0.16814539720938848,0.3001886844934897,0.33018370154439425
18.928757,4586,0,0.17842777227207265,0.16819284251417094,0.3002369881052933,0.3302174139368376
18.928757,4587,0,0.17843802427260352,0.16819737246789387,0.3002516746921003,0.33023572448662303
18.928757,4588,0,0.17841890309952035,0.16813919832534657,0.30018854144231943,0.33018970969354255
18.928757,4589,0,0.17840221379633056,0.16812894632481568,0.3001647949480665,0.3301686334878
18.928757,4590,0,0.17843578313760375,0.16818878939768198,0.3002364159006125,0.33022113326726277
18.928757,4591,0,0.17842233632760512,0.16818807414183098,0.3002441406638032,0.33022361282087953
18.98778,4592,0,0.1784065530151599,0.16814558794428208,0.3001873970329579,0.33018298628854326
18.98778,4593,0,0.17841704343430778,0.1681448726884311,0.3001709938321085,0.3301787901208841
18.98778,4594,0,0.17843726133302915,0.16818354418810805,0.30022554401167745,0.3302195120206672
18.98778,4595,0,0.1784512326639852,0.1682121544221477,0.30026626591146055,0.3302448797615157
